scenario,asset,feature_family,start_train_date,end_train_date,start_val_date,end_val_date,feature_path,feature_file,raw_path,raw_file,log_return_path,log_return_file
282,ADAUSDT,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_48_slice_size_168/features,features_ADAUSDT_1h_time_delay_48_slice_size_168.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
283,ADAUSDT,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_72_slice_size_336_dimension_3/features,features_ADAUSDT_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
284,ADAUSDT,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_72_slice_size_336_dimension_4/features,features_ADAUSDT_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
285,ADAUSDT,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_72_slice_size_504_dimension_3/features,features_ADAUSDT_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
286,ADAUSDT,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_72_slice_size_504_dimension_4/features,features_ADAUSDT_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
287,ADAUSDT,TDA_TD_167_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_167_slice_size_336_dimension_3/features,features_ADAUSDT_1h_time_delay_167_slice_size_336_dimension_3.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
288,ADAUSDT,TDA_TD_111_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_111_slice_size_336_dimension_4/features,features_ADAUSDT_1h_time_delay_111_slice_size_336_dimension_4.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
289,ADAUSDT,TDA_TD_168_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_168_slice_size_504_dimension_3/features,features_ADAUSDT_1h_time_delay_168_slice_size_504_dimension_3.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
290,ADAUSDT,TDA_TD_167_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_ADAUSDT_1h_time_delay_167_slice_size_504_dimension_4/features,features_ADAUSDT_1h_time_delay_167_slice_size_504_dimension_4.csv,article-1/data,ADAUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-ADAUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
291,LTCUSDT,TDA_TD_24_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_24_slice_size_72/features,features_LTCUSDT_1h_time_delay_24_slice_size_72.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
292,LTCUSDT,TDA_TD_24_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_24_slice_size_168/features,features_LTCUSDT_1h_time_delay_24_slice_size_168.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
293,LTCUSDT,TDA_TD_48_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_48_slice_size_72/features,features_LTCUSDT_1h_time_delay_48_slice_size_72.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
294,LTCUSDT,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_48_slice_size_168/features,features_LTCUSDT_1h_time_delay_48_slice_size_168.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
295,LTCUSDT,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_72_slice_size_336_dimension_3/features,features_LTCUSDT_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
296,LTCUSDT,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_72_slice_size_336_dimension_4/features,features_LTCUSDT_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
297,LTCUSDT,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_72_slice_size_504_dimension_3/features,features_LTCUSDT_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
298,LTCUSDT,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_72_slice_size_504_dimension_4/features,features_LTCUSDT_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
299,LTCUSDT,TDA_TD_167_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_167_slice_size_336_dimension_3/features,features_LTCUSDT_1h_time_delay_167_slice_size_336_dimension_3.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
300,LTCUSDT,TDA_TD_111_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_111_slice_size_336_dimension_4/features,features_LTCUSDT_1h_time_delay_111_slice_size_336_dimension_4.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
301,LTCUSDT,TDA_TD_168_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_168_slice_size_504_dimension_3/features,features_LTCUSDT_1h_time_delay_168_slice_size_504_dimension_3.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
302,LTCUSDT,TDA_TD_167_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_LTCUSDT_1h_time_delay_167_slice_size_504_dimension_4/features,features_LTCUSDT_1h_time_delay_167_slice_size_504_dimension_4.csv,article-1/data,LTCUSDT_1d_data_from_20210101_to_20251031.csv,article-1/data,01-output-LTCUSDT_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
303,^FCHI,TDA_TD_24_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_24_slice_size_72/features,features_^FCHI_1h_time_delay_24_slice_size_72.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
304,^FCHI,TDA_TD_24_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_24_slice_size_168/features,features_^FCHI_1h_time_delay_24_slice_size_168.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
305,^FCHI,TDA_TD_48_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_48_slice_size_72/features,features_^FCHI_1h_time_delay_48_slice_size_72.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
306,^FCHI,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_48_slice_size_168/features,features_^FCHI_1h_time_delay_48_slice_size_168.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
307,^FCHI,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_72_slice_size_336_dimension_3/features,features_^FCHI_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
308,^FCHI,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_72_slice_size_336_dimension_4/features,features_^FCHI_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
309,^FCHI,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_72_slice_size_504_dimension_3/features,features_^FCHI_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
310,^FCHI,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_72_slice_size_504_dimension_4/features,features_^FCHI_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
311,^FCHI,TDA_TD_167_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_167_slice_size_336_dimension_3/features,features_^FCHI_1h_time_delay_167_slice_size_336_dimension_3.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
312,^FCHI,TDA_TD_111_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_111_slice_size_336_dimension_4/features,features_^FCHI_1h_time_delay_111_slice_size_336_dimension_4.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
313,^FCHI,TDA_TD_168_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_168_slice_size_504_dimension_3/features,features_^FCHI_1h_time_delay_168_slice_size_504_dimension_3.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
314,^FCHI,TDA_TD_167_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_^FCHI_1h_time_delay_167_slice_size_504_dimension_4/features,features_^FCHI_1h_time_delay_167_slice_size_504_dimension_4.csv,article-1/data,^FCHI_1d_ib.csv,article-1/data,01-output-^FCHI_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
315,USO,TDA_TD_24_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_24_slice_size_72/features,features_USO_1h_time_delay_24_slice_size_72.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
316,USO,TDA_TD_24_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_24_slice_size_168/features,features_USO_1h_time_delay_24_slice_size_168.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
317,USO,TDA_TD_48_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_48_slice_size_72/features,features_USO_1h_time_delay_48_slice_size_72.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
318,USO,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_48_slice_size_168/features,features_USO_1h_time_delay_48_slice_size_168.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
319,USO,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_72_slice_size_336_dimension_3/features,features_USO_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
320,USO,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_72_slice_size_336_dimension_4/features,features_USO_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
321,USO,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_72_slice_size_504_dimension_3/features,features_USO_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
322,USO,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_72_slice_size_504_dimension_4/features,features_USO_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
323,USO,TDA_TD_167_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_167_slice_size_336_dimension_3/features,features_USO_1h_time_delay_167_slice_size_336_dimension_3.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
324,USO,TDA_TD_111_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_111_slice_size_336_dimension_4/features,features_USO_1h_time_delay_111_slice_size_336_dimension_4.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
325,USO,TDA_TD_168_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_168_slice_size_504_dimension_3/features,features_USO_1h_time_delay_168_slice_size_504_dimension_3.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
326,USO,TDA_TD_167_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_USO_1h_time_delay_167_slice_size_504_dimension_4/features,features_USO_1h_time_delay_167_slice_size_504_dimension_4.csv,article-1/data,USO_1d_ib.csv,article-1/data,01-output-USO_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
327,EURUSD,TDA_TD_24_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_24_slice_size_72/features,features_EURUSD_1h_time_delay_24_slice_size_72.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
328,EURUSD,TDA_TD_24_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_24_slice_size_168/features,features_EURUSD_1h_time_delay_24_slice_size_168.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
329,EURUSD,TDA_TD_48_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_48_slice_size_72/features,features_EURUSD_1h_time_delay_48_slice_size_72.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
330,EURUSD,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_48_slice_size_168/features,features_EURUSD_1h_time_delay_48_slice_size_168.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
331,EURUSD,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_72_slice_size_336_dimension_3/features,features_EURUSD_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
332,EURUSD,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_72_slice_size_336_dimension_4/features,features_EURUSD_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
333,EURUSD,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_72_slice_size_504_dimension_3/features,features_EURUSD_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
334,EURUSD,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_72_slice_size_504_dimension_4/features,features_EURUSD_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
335,EURUSD,TDA_TD_167_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_167_slice_size_336_dimension_3/features,features_EURUSD_1h_time_delay_167_slice_size_336_dimension_3.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
336,EURUSD,TDA_TD_111_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_111_slice_size_336_dimension_4/features,features_EURUSD_1h_time_delay_111_slice_size_336_dimension_4.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
337,EURUSD,TDA_TD_168_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_168_slice_size_504_dimension_3/features,features_EURUSD_1h_time_delay_168_slice_size_504_dimension_3.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
338,EURUSD,TDA_TD_167_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_EURUSD_1h_time_delay_167_slice_size_504_dimension_4/features,features_EURUSD_1h_time_delay_167_slice_size_504_dimension_4.csv,article-1/data,EURUSD_1d_ib.csv,article-1/data,01-output-EURUSD_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
339,IEUR,TDA_TD_24_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_24_slice_size_72/features,features_IEUR_1h_time_delay_24_slice_size_72.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
340,IEUR,TDA_TD_24_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_24_slice_size_168/features,features_IEUR_1h_time_delay_24_slice_size_168.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
341,IEUR,TDA_TD_48_SS_72,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_48_slice_size_72/features,features_IEUR_1h_time_delay_48_slice_size_72.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
342,IEUR,TDA_TD_48_SS_168,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_48_slice_size_168/features,features_IEUR_1h_time_delay_48_slice_size_168.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
343,IEUR,TDA_TD_72_SS_336_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_72_slice_size_336_dimension_3/features,features_IEUR_1h_time_delay_72_slice_size_336_dimension_3.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
344,IEUR,TDA_TD_72_SS_336_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_72_slice_size_336_dimension_4/features,features_IEUR_1h_time_delay_72_slice_size_336_dimension_4.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
345,IEUR,TDA_TD_72_SS_504_d3,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_72_slice_size_504_dimension_3/features,features_IEUR_1h_time_delay_72_slice_size_504_dimension_3.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
346,IEUR,TDA_TD_72_SS_504_d4,01/03/2022,30/06/2024,01/07/2024,30/07/2025,article-1/results/processed_log_return_wtmra_0_IEUR_1h_time_delay_72_slice_size_504_dimension_4/features,features_IEUR_1h_time_delay_72_slice_size_504_dimension_4.csv,article-1/data,IEUR_1d_ib.csv,article-1/data,01-output-IEUR_1d-from-2021-12-31 00:00:00-until-2025-07-31 00:00:00-log-return.csv
